Company_name,Company_website,Practitioner_names,url,Company_address
"
	The Ryan Ferns Healthplex",https://rfhealthplex.com/,"Ryan Ferns, PT ",https://concussioncareproviders.com/listing/the-ryan-ferns-healthplex/,"
	100 Marshall St #2, Benwood, WV 26031, United States"
"
	University Hospitals Parma Medical Center",https://www.uhhospitals.org/,Judy Pullar ,https://concussioncareproviders.com/listing/university-hospitals-parma-medical-center-2/,"
	7723 W Ridgewood Dr, Parma, OH 44129, USA"
"
	The Houston Methodist Hospital",https://www.houstonmethodist.org/,Hidelisa Long ,https://concussioncareproviders.com/listing/the-houston-methodist-hospital/,"
	3114 West Hampton Dr, Houston, TX 77082, United States"
"
	University Hospitals Parma Medical Center",http://www.UHhospitals.org,"Melanie Rohrbach, PT ",https://concussioncareproviders.com/listing/university-hospitals-parma-medical-center/,"
	11409 State Rd., North Royalton, Ohio 44133"
"
	The Therapy Network",http://www.thetherapynetwork.com/,Danielle Platt ,https://concussioncareproviders.com/listing/the-therapy-network/,"
	2432 Indian Hill Rd, Virginia Beach, VA 23455, United States"
"
	University Hospitals Parma",https://www.uhhospitals.org/,Darla Costa ,https://concussioncareproviders.com/listing/university-hospitals-parma/,"
	5910 Valley Pkwy, North Royalton, OH 44133, United States"
"
	University Hospitals Geauga Medical Center",https://www.uhhospitals.org/,Stacy Ruffing ,https://concussioncareproviders.com/listing/university-hospitals-geauga-medical-center/,"
	66 Big Rock Dr, Painesville, OH 04406, United States"
"
	University Hospitals Health System",https://www.uhhospitals.org/,JoAnn Lavrisha ,https://concussioncareproviders.com/listing/university-hospitals-health-system-2/,"
	27100 Chardon Rd, Richmond Heights, OH 44143, USA"
"
	University Hospitals Case Medical Center",https://www.uhhospitals.org/,Jason Dundr ,https://concussioncareproviders.com/listing/university-hospitals-case-medical-center/,"
	960 Clague Rd, Westlake, OH 44145, United States"
"
	University Hospitals",https://www.uhhospitals.org/,Rosemary Hajdukovic ,https://concussioncareproviders.com/listing/university-hospitals-10/,"
	38859 Sunset Trl, Willoughby, OH 44094, United States"
"
	University Hospitals",https://www.uhhospitals.org/,Timothy Pugliese ,https://concussioncareproviders.com/listing/university-hospitals-16/,"
	322 Westwind Dr, Avon Lake, OH 44012, United States"
"
	UH AMC Fairlawn Health Center",https://www.uhhospitals.org/,"Scott Kline, PT, DPT ",https://concussioncareproviders.com/listing/uh-amc-fairlawn-health-center/,"
	3800 Embassy Parkway, Suite 110, Fairlawn, OH 44333, USA"
"
	University Hospitals",https://www.uhhospitals.org/,Sara Pesut ,https://concussioncareproviders.com/listing/university-hospitals-12/,"
	6990 Oakes Rd, Brecksville, OH 44141, United States"
"
	University Hospitals",https://www.uhhospitals.org/,Samantha Weber ,https://concussioncareproviders.com/listing/university-hospitals-11/,"
	8819 Commons Boulevard, Suite 201, Twinsburg, OH 44087, USA"
"
	University Hospitals",https://www.uhhospitals.org/,Therese Lord ,https://concussioncareproviders.com/listing/university-hospitals-15/,"
	6681 Ridge Road, #102 Parma, OH 44129"
"
	University Hospitals",https://www.uhhospitals.org/,Shawn Sutton ,https://concussioncareproviders.com/listing/university-hospitals-14/,"
	9783 Firelands Dr, Twinsburg, OH 44087, United States"
"
	University Hospitals",https://www.uhhospitals.org/,Nathan Tekavec ,https://concussioncareproviders.com/listing/university-hospitals-9/,"
	26001 S Woodland Rd, Beachwood, OH 44122, USA"
"
	University Hospitals",https://www.uhhospitals.org/,Matt Yanik ,https://concussioncareproviders.com/listing/university-hospitals-8/,"
	11100 Euclid Ave #4100, Cleveland, OH 44106, United States"
"
	University Hospitals",https://www.uhhospitals.org/,Julie Drew ,https://concussioncareproviders.com/listing/university-hospitals-6/,"
	9000 Mentor Ave, Suite 206, Mentor, OH 44060, USA"
"
	University Hospitals",https://www.uhhospitals.org/,Eva Evans ,https://concussioncareproviders.com/listing/university-hospitals-5/,"
	94 Charlotte St, Painesville, OH 44077, United States"
"
	University Hospitals",https://www.uhhospitals.org/,Kimberly Brandon ,https://concussioncareproviders.com/listing/university-hospitals-7/,"
	8819 Commons blvd, Twinsburg, OH 44087, United States"
"
	University Hospitals Cleveland Medical Center",https://www.uhhospitals.org/,Anna Cerveny ,https://concussioncareproviders.com/listing/university-hospitals-cleveland-medical-center/,"
	11100 Euclid Ave, Suite 4100, Cleveland, OH 44106, USA"
"
	University Hospitals",https://www.uhhospitals.org/,Bethany Brennan ,https://concussioncareproviders.com/listing/university-hospitals-4/,"
	730 Som Center Rd #330, Mayfield Village, OH 44143, United States"
"
	Viverant",https://www.viverant.com/,Lisa Zeman ,https://concussioncareproviders.com/listing/viverant-4/,"
	8900 109th Ave N #700, Champlin, MN 55330, United States"
"
	Wasatch Physical Therapy",https://www.wasatchtherapy.com/,Tyler Landgren PT ,https://concussioncareproviders.com/listing/wasatch-physical-therapy/,"
	1916 N 700 W #240, Layton, UT 84041, United States"
"
	Walker Physical Therapy and Pain Center",https://www.coastherapy.com/,Grace Walker ,https://concussioncareproviders.com/listing/walker-physical-therapy-and-pain-center/,"
	2531 crestview Dr, Orange, CA 92868, United States"
"
	Viverant",https://www.viverant.com/,Brad Leavelle ,https://concussioncareproviders.com/listing/viverant-3/,"
	204 W. Winona St, Duluth, MN 55803, United States"
"
	Vincera Rehab",https://www.vincerarehab.com/,Cara Marzano RN ,https://concussioncareproviders.com/listing/vincera-rehab/,"
	1200 Constitution Ave, Philadelphia, PA 19112, United States"
"
	Valley Health",https://www.valleyhealth.com/,"Lori Lievre, PT ",https://concussioncareproviders.com/listing/valley-health-4/,"
	401 Campus Blvd, Winchester, VA 22601, USA"
"
	Vantage Institute of Health and Movement",,Timothy Greer ,https://concussioncareproviders.com/listing/vantage-institute-of-health-and-movement/,"
	515 King George Rd, Cherry Hill, NJ 08034, United States"
"
	Valley Health",https://www.valleyhealthlink.com/,Christopher Snyder ,https://concussioncareproviders.com/listing/valley-health-3/,"
	106 Barb Ct, Stephans City, VA 22655, United States"
"
	USAFA",https://www.usafa.af.mil/,Gerald McGinty ,https://concussioncareproviders.com/listing/usafa/,"
	2169 Field House Dr, USAFA, CO 80840, United States"
"
	UPMC Susquehanna",https://www.susquehannahealth.org/,"Kristin Shoop PT, DPT ",https://concussioncareproviders.com/listing/upmc-susquehanna-3/,"
	605 Elm St, Watsontown, PA 17777, United States"
"
	University of St. Augustine",https://www.usa.edu/,Lyndsey Pearsall RN ,https://concussioncareproviders.com/listing/university-of-st-augustine/,"
	729 Escondido Rd Apt301, Stanford, CA 94305, United States"
"
	US Ski & Snowboard Association",https://usskiandsnowboard.org/,Gillian Bower ,https://concussioncareproviders.com/listing/us-ski-snowboard-association/,"
	1 Victory Lane, Park City, UT 84060, United States"
"
	University Orthopedics Center",http://www.uoc.com/?utm_source=GMBSocialClimb&utm_medium=UniversityOrthopedicsCenter,Christopher Szabat ,https://concussioncareproviders.com/listing/university-orthopedics-center/,"
	409 Jack Steven St, Hollidaysburg, PA 16648, United States"
"
	University of Tennessee",https://www.utk.edu/,John Dean ,https://concussioncareproviders.com/listing/university-of-tennessee/,"
	1551 Lake Loudoun Blvd., Knoxville, TN 37901, United States"
"
	University of South Florida",https://www.usf.edu/,William S Quillen RN ,https://concussioncareproviders.com/listing/university-of-south-florida/,"
	16417 Turnbury Oak Dr, Odessa, FL 33556, United States"
"
	UPMC Susquehanna",https://www.susquehannahealth.org/,Devin Crebs PT ,https://concussioncareproviders.com/listing/upmc-susquehanna-2/,"
	215 E Water St, Muncy, PA 17756, United States"
"
	Kessler Rehabilitation Center",https://www.kessler-rehab.com/,"Erin Mee, PT, DPT ",https://concussioncareproviders.com/listing/kessler-rehabilitation-center/,"
	94 US Highway 31, Flemington, #103AB NJ 08822"
"
	University of Saint Mary",https://www.stmary.edu/,Rebecca Bliss ,https://concussioncareproviders.com/listing/university-of-saint-mary/,"
	14230 NW 62nd Place, Parkville, MO 64152, United States"
"
	Wyoming Specialized Physical Therapy",http://www.wyomingpt.com,Michael Jacketta ,https://concussioncareproviders.com/listing/wyoming-specialized-physical-therapy/,"
	620 West Cheyenne Dr, Evanston, WY 82930, United States"
"
	University of Colorado Health",https://www.uchealth.org/,Emily Matthews RN ,https://concussioncareproviders.com/listing/university-of-colorado-health/,"
	9649 E. 5th Ave. Apt 308, Denver, CO 80230, United States"
"
	Xcelerate Physical Therapy",https://xcelr8pt.com/,Ryan Haddock ,https://concussioncareproviders.com/listing/xcelerate-physical-therapy-5/,"
	Xcelerate Physical Therapy, Willow Lane, Westlake Village, CA, USA"
"
	University medical center of Princeton",https://www.princetonhcs.org/,Sunita Mani PT ,https://concussioncareproviders.com/listing/university-medical-center-of-princeton-2/,"
	113 cascade court, Princeton, NJ 08540, United States"
"
	Xcelerate Physical Therapy",https://xcelr8pt.com/,Carrie Burgert ,https://concussioncareproviders.com/listing/xcelerate-physical-therapy-2/,"
	Xcelerate Physical Therapy, Willow Lane, Westlake Village, CA, USA"
"
	Xcelerate Physical Therapy",https://xcelr8pt.com/,Heidi Duque ,https://concussioncareproviders.com/listing/xcelerate-physical-therapy-3/,"
	Xcelerate Physical Therapy, Willow Lane, Westlake Village, CA, USA"
"
	Wilson Health",https://www.wilsonhealth.org/,Zachariah Monnin RN ,https://concussioncareproviders.com/listing/wilson-health/,"
	915 W. Michigan St, Sidney, OH 45365, United States"
"
	Xcelerate Physical Therapy",https://xcelr8pt.com/,Karissa Smith ,https://concussioncareproviders.com/listing/xcelerate-physical-therapy-4/,"
	Xcelerate Physical Therapy, Willow Lane, Westlake Village, CA, USA"
"
	Wisconsin River Orthopaedics",http://www.wroinstitute.com/,"John Egge, DPT, SCS ",https://concussioncareproviders.com/listing/wisconsin-river-orthopaedics/,"
	140 24th St S., Wisconsin Rapids, WI 54494, United States"
"
	Xcelerate Physical Therapy",https://xcelr8pt.com/,"Brian M. Joslin, MPT, MBA ",https://concussioncareproviders.com/listing/xcelerate-physical-therapy/,"
	214 South Newtown Street Rd, Newtown Square, PA 19073"
"
	Chan Soon Shiong Medical Center at Windber",https://www.windbercare.org/,"Tom Anders, PT, OCS, CSCS, ITPT ",https://concussioncareproviders.com/listing/chan-soon-shiong-medical-center-at-windber-2/,"
	600 Somerset Ave, Windber, PA 15963, USA"
"
	Wheeling Hospital",https://wheelinghospital.org/,Curt Neel ,https://concussioncareproviders.com/listing/wheeling-hospital/,"
	1 Medical Park Dr, Wheeling, WV 26003, United States"
"
	Centracare Health – Melrose",https://www.centracare.com/locations/centracare-melrose-clinic/,"Jared Eickhoff, DPT ",https://concussioncareproviders.com/listing/centracare-health-melrose/,"
	525 Main Street West, Melrose, MN 56352"
"
	Willow Creek Physical Therapy",https://willowcreekpt.com/,Lindsay Huls RN ,https://concussioncareproviders.com/listing/willow-creek-physical-therapy/,"
	1016 Brooks Ave, Corvallis, MT 59828, United States"
"
	Westfields Hospital and Clinics",https://www.westfieldshospital.com/,"Gwen Hop, PT ",https://concussioncareproviders.com/listing/westfields-hospital-and-clinics/,"
	535 Hospital Road New Richmond, WI 54017"
"
	Westside Wellness and Rehabilitation",https://www.wwrehab.com/,"Amy B Fee DPT, OCS, ATC, CSCS ",https://concussioncareproviders.com/listing/westside-wellness-and-rehabilitation/,"
	1448 15th St #101, Santa Monica, CA 90404, United States"
"
	Western PA Sports Medicine",http://www.westernpasportsmed.com/,"Terry Aman, M.S., P.T., ATC ",https://concussioncareproviders.com/listing/western-pa-sports-medicine/,"
	1253 Scalp Ave, Johnstown, PA 15904, USA"
"
	Westfields Hospital",https://www.westfieldshospital.com/,"Brian Lease, PT ",https://concussioncareproviders.com/listing/westfields-hospital/,"
	535 Hospital Road, New Richmond, WI 54017"
"
	Westfields Hospital",https://www.westfieldshospital.com/,"Erin Timm, PT ",https://concussioncareproviders.com/listing/westfields-hospital-2/,"
	535 Hospital Road, New Richmond, WI 54017"
"
	Centrastate Medical Center",https://www.centrastate.com/,Edita Kotes-Nestepny ,https://concussioncareproviders.com/listing/centrastate-medical-center/,"
	901 West Main St, Freehold, NJ 07728, United States"
"
	Washington Physical Therapy and Rehabilitation",http://www.WAPTrehab.com,"Michael Lewis, MS, PT ",https://concussioncareproviders.com/listing/washington-physical-therapy-and-rehabilitation/,"
	6725 116th Ave NE, Ste 130, Kirkland, WA 98033, USA"
"
	Behavioral Health & Wellness",https://www.bhwgj.com/,"Christopher Young, PsyD, MD ",https://concussioncareproviders.com/listing/behavioral-health-wellness/,"
	3150 N. 12th St, Grand Junction, CO 81506, United States"
"
	San Luis Sports Therapy",https://www.slsportstherapy.com/,"Jessica Chellsen, DPT ",https://concussioncareproviders.com/listing/san-luis-sports-therapy/,"
	805 Aerovisa Pl #104, San Luis Obispo, CA 93401, United States"
"
	Kanata Orthopedic Physiotherapy Clinic",https://kanataphysiotherapy.com/,"Sandeep Kulkarni, PT ",https://concussioncareproviders.com/listing/kanata-orthopedic-physiotherapy-clinic/,"
	200-308 Palladium Drive, Ottawa, Ontario K2V 1A1, Canada"
"
	Summit Health",https://www.summithealth.org/,"Brittany Schuh, PT, DPT ",https://concussioncareproviders.com/listing/summit-health/,"
	59 N. Seventh St Chambersburg, PA 17201, United States"
"
	Progressive Health of IN",https://phrehab.com/,"Lorien Appman, MPT, OCS ",https://concussioncareproviders.com/listing/progressive-health-of-in-2/,"
	402 South Richland Creek Drive, Princeton, IN 47670, USA"
"
	Physical Therapy Innovations",https://www.physicaltherapyinnovations.com/staff/,"Vickie Dills PT, DPT, ITPT, CSAC ",https://concussioncareproviders.com/listing/physical-therapy-innovations-3/,"
	65 South Street, #101 Hopkinton, MA 01748"
"
	Center for Sports Medicine & Orthopaedics",https://sportmed.com/,"Bob Nevil, PT/ATC ",https://concussioncareproviders.com/listing/center-for-sports-medicine-orthopaedics/,"
	2415 McCallie Ave, Chattanooga, TN 37404, United States"
"
	Physical Therapy Innovations",https://www.physicaltherapyinnovations.com/staff/,"Vickie Dills PT, DPT, ITPT, CSAC ",https://concussioncareproviders.com/listing/physical-therapy-innovations-2/,"
	489 Washington St, #200 Auburn, MA 01501"
"
	Physical Therapy Innovations",https://www.physicaltherapyinnovations.com/staff/,"Vickie Dills PT, DPT, ITPT, CSAC ",https://concussioncareproviders.com/listing/physical-therapy-innovations-5/,"
	Main Street, #A-B Holden, MA 01520"
"
	Central Avenue Physio",https://achesandsprains.ca/,Kerrie Nybo ,https://concussioncareproviders.com/listing/central-avenue-physio/,"
	1026 Sidney St E., Swift Current, SK S9H 1T7, Canada"
"
	Physical Therapy Innovations",https://www.physicaltherapyinnovations.com/staff/,"Vickie Dills PT, DPT, ITPT, CSAC ",https://concussioncareproviders.com/listing/physical-therapy-innovations-6/,"
	584 Summer St, Barre, MA 01005, USA"
"
	Physical Therapy Innovations",https://www.physicaltherapyinnovations.com/staff/,"Vickie Dills PT, DPT, ITPT, CSAC ",https://concussioncareproviders.com/listing/physical-therapy-innovations-4/,"
	67 Hall Road, Sturbridge, MA 01566, USA"
"
	Back in Motion Physical Therapy",https://mainephysicaltherapy.com/,Haylee Graves ,https://concussioncareproviders.com/listing/back-in-motion-physical-therapy/,"
	1041 Brighton Avenue, Portland, ME 04102, USA"
"
	Christine Pratt",http://www.christinepratt.ca/,Christine Pratt ,https://concussioncareproviders.com/listing/christine-pratt/,"
	62 Brushwood Crescent, Barrie, ON L4N 7E6, Canada"
